1808,8,硬卧中,300.5
2358,8,硬卧中,310.5
1441,8,硬卧下,0
1203,8,硬卧下,64.5
2586,8,硬卧下,71.5
1099,8,硬卧下,79.5
933,8,硬卧下,86.5
2221,8,硬卧下,94.5
1030,8,硬卧下,102.5
588,8,硬卧下,114.5
1776,8,硬卧下,133
2626,8,硬卧下,158
261,8,硬卧下,178
648,8,硬卧下,194
1591,8,硬卧下,200
361,8,硬卧下,207
1146,8,硬卧下,215
2497,8,硬卧下,230.5
1731,8,硬卧下,254.5
1859,8,硬卧下,296.5
1808,8,硬卧下,310.5
2358,8,硬卧下,320.5
1441,8,软卧上,0
1203,8,软卧上,85.5
2586,8,软卧上,97.5
1099,8,软卧上,109.5
933,8,软卧上,120.5
2221,8,软卧上,134.5
1030,8,软卧上,149.5
588,8,软卧上,167.5
1776,8,软卧上,196
2626,8,软卧上,232
261,8,软卧上,262
648,8,软卧上,287
1591,8,软卧上,298
361,8,软卧上,310
1146,8,软卧上,321
2497,8,软卧上,343.5
1731,8,软卧上,380.5
1859,8,软卧上,443.5
1808,8,软卧上,467.5
2358,8,软卧上,481.5
1441,8,软卧下,0
1203,8,软卧下,91.5
2586,8,软卧下,103.5
1099,8,软卧下,115.5
933,8,软卧下,126.5
2221,8,软卧下,140.5
1030,8,软卧下,155.5
588,8,软卧下,174.5
1776,8,软卧下,205
2626,8,软卧下,242
261,8,软卧下,273
648,8,软卧下,301
1591,8,软卧下,311
361,8,软卧下,323
1146,8,软卧下,336
2497,8,软卧下,360.5
1731,8,软卧下,397.5
1859,8,软卧下,463.5
1808,8,软卧下,488.5
2358,8,软卧下,504.5
59,9,硬座,0
2241,9,硬座,12.5
1336,9,硬座,17.5
1049,9,硬座,21.5
481,9,硬座,40.5
1827,9,硬座,45.5
2328,9,硬座,61
941,9,硬座,69
1185,9,硬座,80
1476,9,硬座,86
1828,9,硬座,90
2494,9,硬座,93
328,9,硬座,93
1740,9,硬座,109
2096,9,硬座,113.5
1196,9,硬座,121.5
613,9,硬座,124.5
83,9,硬座,124.5
1710,9,硬座,130.5
1692,9,硬座,130.5
2716,9,硬座,138.5
790,9,硬座,143.5
645,9,硬座,152.5
1003,9,硬座,169
373,9,硬座,177
2302,9,硬座,177
2572,9,硬座,182
59,9,硬卧上,0
2241,9,硬卧上,58.5
1336,9,硬卧上,63.5
1049,9,硬卧上,67.5
481,9,硬卧上,86.5
1827,9,硬卧上,91.5
2328,9,硬卧上,115
941,9,硬卧上,130
1185,9,硬卧上,147
1476,9,硬卧上,159
1828,9,硬卧上,166
2494,9,硬卧上,172
328,9,硬卧上,172
1740,9,硬卧上,200
2096,9,硬卧上,207.5
1196,9,硬卧上,221.5
613,9,硬卧上,227.5
83,9,硬卧上,227.5
1710,9,硬卧上,236.5
1692,9,硬卧上,236.5
2716,9,硬卧上,250.5
790,9,硬卧上,260.5
645,9,硬卧上,275.5
1003,9,硬卧上,305
373,9,硬卧上,319
2302,9,硬卧上,319
2572,9,硬卧上,329
2625,9,硬卧上,344
59,9,硬卧中,0
2241,9,硬卧中,61
1336,9,硬卧中,66
1049,9,硬卧中,71
481,9,硬卧中,90
1827,9,硬卧中,95
2328,9,硬卧中,120
941,9,硬卧中,135
1185,9,硬卧中,153
1476,9,硬卧中,166
1828,9,硬卧中,172
2494,9,硬卧中,179
328,9,硬卧中,179
1740,9,硬卧中,208
2096,9,硬卧中,216
1196,9,硬卧中,230
613,9,硬卧中,237
83,9,硬卧中,237
1710,9,硬卧中,246
1692,9,硬卧中,246
2716,9,硬卧中,261
790,9,硬卧中,271
645,9,硬卧中,286
1003,9,硬卧中,317
373,9,硬卧中,332
2302,9,硬卧中,332
2572,9,硬卧中,342
2625,9,硬卧中,358
59,9,硬卧下,0
2241,9,硬卧下,66
1336,9,硬卧下,72
1049,9,硬卧下,77
481,9,硬卧下,98
1827,9,硬卧下,104
2328,9,硬卧下,130
941,9,硬卧下,147
1185,9,硬卧下,166
1476,9,硬卧下,180
